genome_id,genome_name,antibiotic,phenotype,lab_method
562.98893,Escherichia coli 136c0ed4-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98899,Escherichia coli a887cf86-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100912,Escherichia coli 4a800a88-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97115,Escherichia coli VREC1633,ciprofloxacin,Susceptible,Broth dilution
562.99044,Escherichia coli 86053df4-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23046,Escherichia coli O78:H4 strain ECO0585,ciprofloxacin,Susceptible,MIC
562.97251,Escherichia coli VREC1378,ciprofloxacin,Susceptible,Broth dilution
562.99880,Escherichia coli f473fa6e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57206,Escherichia coli strain 24742_1#169,ciprofloxacin,Susceptible,Broth dilution
562.99337,Escherichia coli e168413c-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98745,Escherichia coli 89753c18-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23279,Escherichia coli O15:H18 strain ECO0925,ciprofloxacin,Susceptible,MIC
562.99519,Escherichia coli d0e9c8ee-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99201,Escherichia coli c2f61e5e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97232,Escherichia coli VREC1637,ciprofloxacin,Susceptible,Broth dilution
562.100886,Escherichia coli d0d37d4a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23549,Escherichia coli O6:H31 strain ECO1251,ciprofloxacin,Susceptible,MIC
562.99620,Escherichia coli 8c0a559e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100276,Escherichia coli 7a5dfb98-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97156,Escherichia coli VREC1324,ciprofloxacin,Susceptible,Broth dilution
562.98439,Escherichia coli 2e884fac-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98394,Escherichia coli 1046bfe2-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100252,Escherichia coli 595c733e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97353,Escherichia coli VREC1473,ciprofloxacin,Susceptible,Broth dilution
562.100165,Escherichia coli ea537b86-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22730,Escherichia coli O2:H7 strain ECO0317,ciprofloxacin,Susceptible,Broth dilution
562.58717,Escherichia coli strain 14054555,ciprofloxacin,Susceptible,Broth dilution
562.97264,Escherichia coli VREC1395,ciprofloxacin,Susceptible,Broth dilution
562.98400,Escherichia coli 1800f8f6-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98956,Escherichia coli a7669398-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100601,Escherichia coli 2881ab80-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98842,Escherichia coli 857d3382-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99264,Escherichia coli c717ca50-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.7789,Escherichia coli strain 200499,ciprofloxacin,Susceptible,Broth dilution
562.99527,Escherichia coli cb9b5466-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98567,Escherichia coli 33bd39ec-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57142,Escherichia coli strain 24742_1#95,ciprofloxacin,Susceptible,Broth dilution
562.22534,Escherichia coli O75:H5 strain ECO0109,ciprofloxacin,Susceptible,Broth dilution
562.97203,Escherichia coli VREC1350,ciprofloxacin,Susceptible,Broth dilution
562.99299,Escherichia coli 1df0aec8-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100552,Escherichia coli e5800736-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98186,Escherichia coli 736a0872-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.58751,Escherichia coli strain 106,ciprofloxacin,Susceptible,Disk diffusion
562.99060,Escherichia coli c9260e7e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98124,Escherichia coli b2bae77c-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97090,Escherichia coli VREC1204,ciprofloxacin,Susceptible,Broth dilution
562.98022,Escherichia coli 885d5b4e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23335,Escherichia coli O1:H7 strain ECO1098,ciprofloxacin,Susceptible,Agar dilution
562.7622,Escherichia coli strain 300073,ciprofloxacin,Susceptible,Broth dilution
562.96962,Escherichia coli VREC1054,ciprofloxacin,Susceptible,Broth dilution
562.99212,Escherichia coli 59056ec2-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97469,Escherichia coli VRES1597,ciprofloxacin,Susceptible,Broth dilution
562.23323,Escherichia coli O45:H7 strain ECO0976,ciprofloxacin,Susceptible,MIC
562.98774,Escherichia coli 34c5fc02-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22818,Escherichia coli O6:H1 strain ECO0417,ciprofloxacin,Susceptible,Broth dilution
562.100567,Escherichia coli d2600930-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99752,Escherichia coli 8cb52b82-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22643,Escherichia coli O26:H30 strain ECO0227,ciprofloxacin,Susceptible,Broth dilution
562.98195,Escherichia coli 7527e3aa-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100243,Escherichia coli 2d88e080-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100655,Escherichia coli 9390eaea-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23673,Escherichia coli O24:H4 strain ECO1410,ciprofloxacin,Susceptible,Agar dilution
562.23709,Escherichia coli O48:H7 strain ECO1432,ciprofloxacin,Susceptible,MIC
562.96651,Escherichia coli VREC0846,ciprofloxacin,Susceptible,Broth dilution
562.23898,Escherichia coli O17:H18 strain ECO1468,ciprofloxacin,Susceptible,MIC
562.98679,Escherichia coli ba4f4afa-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97449,Escherichia coli VREC1587,ciprofloxacin,Susceptible,Broth dilution
562.23342,Escherichia coli O4:H1 strain ECO1106,ciprofloxacin,Susceptible,MIC
562.97124,Escherichia coli VREC1212,ciprofloxacin,Susceptible,Broth dilution
562.100627,Escherichia coli 20e24e34-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99832,Escherichia coli eb859cf0-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57135,Escherichia coli strain 24742_1#89,ciprofloxacin,Susceptible,Broth dilution
562.99443,Escherichia coli 583c8188-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98994,Escherichia coli 3869ec06-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99698,Escherichia coli 4edc3b56-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.145400,Escherichia coli AGA06_2491,ciprofloxacin,Susceptible,Broth dilution
562.100914,Escherichia coli 4b3652e8-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96810,Escherichia coli VREC0940,ciprofloxacin,Susceptible,Broth dilution
562.99417,Escherichia coli db74bfa2-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99964,Escherichia coli 7a42ece0-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22987,Escherichia coli O2:H6 strain ECO0611,ciprofloxacin,Susceptible,MIC
562.98134,Escherichia coli 98c9b488-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.145013,Escherichia coli PT_EC0165,ciprofloxacin,Susceptible,Disk diffusion
562.98118,Escherichia coli bb63ccfe-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100865,Escherichia coli bf54691c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22624,Escherichia coli O6:H1 strain ECO0209,ciprofloxacin,Susceptible,Broth dilution
562.97847,Escherichia coli cda238a6-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23087,Escherichia coli O2:H7 strain ECO0727,ciprofloxacin,Susceptible,MIC
562.99791,Escherichia coli d5fac46e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23160,Escherichia coli O6:H1 strain ECO0882,ciprofloxacin,Susceptible,Agar dilution
562.96801,Escherichia coli VREC0943,ciprofloxacin,Susceptible,Broth dilution
562.22711,Escherichia coli O1:H7 strain ECO0196,ciprofloxacin,Susceptible,Broth dilution
562.99868,Escherichia coli fb4c804a-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98854,Escherichia coli b80cbcbe-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98933,Escherichia coli b740b564-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57420,Escherichia coli strain W2_4_ERB1,ciprofloxacin,Susceptible,Broth dilution
562.96880,Escherichia coli VRES1094,ciprofloxacin,Susceptible,Broth dilution
562.22522,Escherichia coli O104:H7 strain ECO0096,ciprofloxacin,Susceptible,Broth dilution
562.145038,Escherichia coli PT_EC0036,ciprofloxacin,Susceptible,Disk diffusion
562.97086,Escherichia coli VREC1190,ciprofloxacin,Susceptible,Broth dilution
562.98172,Escherichia coli 485960ba-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98447,Escherichia coli 710c1f20-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98948,Escherichia coli a7b58cce-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99982,Escherichia coli c5090db8-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99915,Escherichia coli c25c0eae-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.145063,Escherichia coli PT_EC0210,ciprofloxacin,Susceptible,Disk diffusion
562.7773,Escherichia coli strain 402605,ciprofloxacin,Susceptible,Broth dilution
562.23089,Escherichia coli O6:H1 strain ECO0730,ciprofloxacin,Susceptible,MIC
562.98518,Escherichia coli 19c7f81a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57118,Escherichia coli strain 24742_1#287,ciprofloxacin,Susceptible,Broth dilution
562.97471,Escherichia coli VRES1593,ciprofloxacin,Susceptible,Broth dilution
562.98008,Escherichia coli a2400f62-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99565,Escherichia coli 7d968fb4-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.23139,Escherichia coli O6:H1 strain ECO0561,ciprofloxacin,Susceptible,MIC
562.99760,Escherichia coli 8e7b1b20-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.42870,Escherichia coli strain MUGSI_81,ciprofloxacin,Susceptible,Broth dilution
562.100434,Escherichia coli 01bc0216-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97796,Escherichia coli 098e6e84-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.42676,Escherichia coli strain 207,ciprofloxacin,Susceptible,Broth dilution
562.98344,Escherichia coli df4a99cc-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98775,Escherichia coli 36e0505a-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99187,Escherichia coli cf678960-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96682,Escherichia coli VREC0911,ciprofloxacin,Susceptible,Broth dilution
562.99028,Escherichia coli c24f7e72-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98337,Escherichia coli 6f404e82-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97887,Escherichia coli 14762526-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100438,Escherichia coli ede0c9ac-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57106,Escherichia coli strain 24742_1#12,ciprofloxacin,Susceptible,Broth dilution
562.97834,Escherichia coli 8d056e84-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.42703,Escherichia coli strain 280,ciprofloxacin,Susceptible,Broth dilution
562.57389,Escherichia coli strain W1_5_ERP10B,ciprofloxacin,Susceptible,Broth dilution
562.100329,Escherichia coli 078f9c8e-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57216,Escherichia coli strain 24742_1#177,ciprofloxacin,Susceptible,Broth dilution
562.97192,Escherichia coli VREC1341,ciprofloxacin,Susceptible,Broth dilution
562.22874,Escherichia coli not known strain ECO0321,ciprofloxacin,Susceptible,Broth dilution
562.100903,Escherichia coli 27f95b7c-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96593,Escherichia coli VREC0771,ciprofloxacin,Susceptible,Broth dilution
562.96611,Escherichia coli VREC0781,ciprofloxacin,Susceptible,Broth dilution
562.99560,Escherichia coli e33037cc-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57217,Escherichia coli strain 24742_1#174,ciprofloxacin,Susceptible,Broth dilution
562.99006,Escherichia coli 5c47b734-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100928,Escherichia coli 46588f16-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96601,Escherichia coli VREC0793,ciprofloxacin,Susceptible,Broth dilution
562.97882,Escherichia coli 08a18844-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100813,Escherichia coli fae7431a-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57143,Escherichia coli strain 24742_1#103,ciprofloxacin,Susceptible,Broth dilution
562.22687,Escherichia coli NA:H2 strain ECO0279,ciprofloxacin,Susceptible,Broth dilution
562.45964,Escherichia coli strain URMC_26,ciprofloxacin,Susceptible,Broth dilution
562.57125,Escherichia coli strain 24742_1#25,ciprofloxacin,Susceptible,Broth dilution
562.98438,Escherichia coli 46dbd2e0-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99330,Escherichia coli e306ab64-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.100256,Escherichia coli 2928ee04-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99073,Escherichia coli 3dfc51ea-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98110,Escherichia coli d24486fc-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57094,Escherichia coli strain 24742_1#279,ciprofloxacin,Susceptible,Broth dilution
562.99439,Escherichia coli 4c1e7758-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.145398,Escherichia coli AGA06_2492,ciprofloxacin,Susceptible,Broth dilution
562.100530,Escherichia coli e2c514a0-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.96640,Escherichia coli VREC0834,ciprofloxacin,Susceptible,Broth dilution
562.100516,Escherichia coli d544b948-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.22590,Escherichia coli O117:H4 strain ECO0165,ciprofloxacin,Susceptible,Broth dilution
562.100682,Escherichia coli 953138be-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.97851,Escherichia coli b0c1173e-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.98356,Escherichia coli b6f2f960-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.144995,Escherichia coli PT_EC0066,ciprofloxacin,Susceptible,Disk diffusion
562.73352,Escherichia coli strain BB1400,ciprofloxacin,Susceptible,Disk diffusion
562.99381,Escherichia coli a6dd25cc-7bb9-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.99061,Escherichia coli c84ed9a4-7bb8-11e9-a8d3-68b59976a384,ciprofloxacin,Susceptible,Disk diffusion
562.57127,Escherichia coli strain 24742_1#33,ciprofloxacin,Susceptible,Broth dilution
562.57196,Escherichia coli strain 24742_1#337,trimethoprim,Resistant,Broth dilution
562.22802,Escherichia coli O8:H9 strain ECO0400,trimethoprim,Resistant,Broth dilution
562.57224,Escherichia coli strain 24742_1#182,trimethoprim,Resistant,Broth dilution
562.57492,Escherichia coli strain PB239,trimethoprim,Resistant,Broth dilution
562.7689,Escherichia coli strain 202387,trimethoprim,Resistant,Broth dilution
562.7577,Escherichia coli strain 200708_aEPEC,trimethoprim,Resistant,Broth dilution
562.57122,Escherichia coli strain 24742_1#47,trimethoprim,Resistant,Broth dilution
562.7740,Escherichia coli strain G500830,trimethoprim,Resistant,Broth dilution
562.57087,Escherichia coli strain 24742_1#4,trimethoprim,Resistant,Broth dilution
562.57437,Escherichia coli strain W2_9_ERB2,trimethoprim,Resistant,Broth dilution
562.57323,Escherichia coli strain 24742_1#246,trimethoprim,Resistant,Broth dilution
562.22601,Escherichia coli O25:H4 strain ECO0177,trimethoprim,Resistant,Broth dilution
562.57282,Escherichia coli strain 24742_1#362,trimethoprim,Resistant,Broth dilution
562.57255,Escherichia coli strain 24742_1#208,trimethoprim,Resistant,Broth dilution
562.7722,Escherichia coli strain 503331,trimethoprim,Resistant,Broth dilution
562.7743,Escherichia coli strain 402099_aEPEC,trimethoprim,Resistant,Broth dilution
562.7744,Escherichia coli strain G504540,trimethoprim,Resistant,Broth dilution
562.7705,Escherichia coli strain 400897_aEPEC,trimethoprim,Resistant,Broth dilution
562.22700,Escherichia coli O89/O162:H4 strain ECO0290,trimethoprim,Resistant,Broth dilution
562.7641,Escherichia coli strain 401686,trimethoprim,Resistant,Broth dilution
562.7749,Escherichia coli strain 503023,trimethoprim,Resistant,Broth dilution
562.57476,Escherichia coli strain PB110,trimethoprim,Resistant,Broth dilution
562.7648,Escherichia coli strain 200959_aEPEC,trimethoprim,Resistant,Broth dilution
562.58727,Escherichia coli strain 14083136,trimethoprim,Resistant,Broth dilution
562.57372,Escherichia coli strain PB339,trimethoprim,Resistant,Broth dilution
562.7720,Escherichia coli strain G302551,trimethoprim,Resistant,Broth dilution
562.22618,Escherichia coli O1:H25 strain ECO0203,trimethoprim,Resistant,Broth dilution
562.7657,Escherichia coli strain 300814_aEPEC,trimethoprim,Resistant,Broth dilution
562.57417,Escherichia coli strain W2_2_ERB4,trimethoprim,Resistant,Broth dilution
562.57498,Escherichia coli strain PB368,trimethoprim,Resistant,Broth dilution
562.144970,Escherichia coli PT_EC0181,trimethoprim,Resistant,Disk diffusion
562.7712,Escherichia coli strain 403726_aEPEC,trimethoprim,Resistant,Broth dilution
562.57446,Escherichia coli strain F1_9_ERB1,trimethoprim,Resistant,Broth dilution
562.22772,Escherichia coli O17:H18 strain ECO0363,trimethoprim,Resistant,Broth dilution
562.22465,Escherichia coli O25:H4 strain ECO0036,trimethoprim,Resistant,Broth dilution
562.57293,Escherichia coli strain 24742_1#235,trimethoprim,Resistant,Broth dilution
562.57284,Escherichia coli strain 24742_1#363,trimethoprim,Resistant,Broth dilution
562.7576,Escherichia coli strain 504005_aEPEC,trimethoprim,Resistant,Broth dilution
562.57258,Escherichia coli strain 24742_1#355,trimethoprim,Resistant,Broth dilution
562.7739,Escherichia coli strain 400896,trimethoprim,Resistant,Broth dilution
562.7778,Escherichia coli strain 402248_aEPEC,trimethoprim,Resistant,Broth dilution
562.7725,Escherichia coli strain 503256,trimethoprim,Resistant,Broth dilution
562.57411,Escherichia coli strain W2_11_ERB6,trimethoprim,Resistant,Broth dilution
562.57469,Escherichia coli strain PB97,trimethoprim,Resistant,Broth dilution
562.57472,Escherichia coli strain PB1,trimethoprim,Resistant,Broth dilution
562.7776,Escherichia coli strain 402403,trimethoprim,Resistant,Broth dilution
562.57419,Escherichia coli strain W2_4_ERB4,trimethoprim,Resistant,Broth dilution
562.57473,Escherichia coli strain PB13,trimethoprim,Resistant,Broth dilution
562.57112,Escherichia coli strain 24742_1#291,trimethoprim,Resistant,Broth dilution
562.57277,Escherichia coli strain 24742_1#229,trimethoprim,Resistant,Broth dilution
562.57375,Escherichia coli strain PB370,trimethoprim,Resistant,Broth dilution
562.7625,Escherichia coli strain 501016,trimethoprim,Resistant,Broth dilution
562.22611,Escherichia coli O25:H4 strain ECO0187,trimethoprim,Resistant,Broth dilution
562.57399,Escherichia coli strain W2_1_ERB1,trimethoprim,Resistant,Broth dilution
562.7692,Escherichia coli strain 401907,trimethoprim,Resistant,Broth dilution
